465;40534.1;10896.8;25;133.2
478;37663.2;9128.68;24;454.4
515;35596;6247.15;32;696.4
481;37523.2;9101.9;24;450.4
504;35794;4732.02;32;696.4
534;34415.2;8943.94;26;804.8
488;36696.9;5232.71;31;610.4
546;34309.2;9145.38;26;822.8
473;38045.7;10230.6;20;394.4
472;38376.9;10372.4;24;376.4
500;35845.9;7772.84;30;628.8
486;36732.2;9703.4;26;544.8
494;36534;8386.03;29;550.8
523;35140.6;9272.12;28;724.8
520;35593.1;9311.66;32;652.8
661;32268.9;8874.02;24;1102.8
594;32854.3;7476.37;24;1002.8
577;33561.6;7737.69;23;916.8
579;33312.8;7631.23;24;926.8
581;33154.9;7399.56;24;954.8
564;33769.7;9277.31;24;862.8
580;33165.3;9343.37;26;964.8
601;32621.1;7159.11;24;1046.8
561;34065.9;9351.15;26;812.8
583;33136.3;7427.57;28;958.8
611;32412.3;7162.03;28;1074.8
589;32881.9;9107.9;28;1002.8
659;32311.7;8929.31;28;1074.8
595;32657.4;7023.34;26;1038.8
633;32363.3;8007.36;28;1074.8
610;32420.9;7117.56;28;1074.8
660;32309.4;8963.55;27;1074.8
625;32375.9;7710.49;28;1074.8
645;32333.4;8446.3;29;1074.8
630;32365.4;7898.7;28;1074.8
657;32316.3;8860.55;27;1074.8
585;33080.3;7453.22;24;966.8
653;32325.5;8721.78;27;1074.8
672;32176.3;9269.37;27;1102.8
592;32860.3;7375.46;28;1002.8
593;32858.7;7424.8;28;1002.8
616;32409.7;7353.4;29;1074.8
588;33005.9;8392.58;25;978.8
586;33009.1;8286.5;26;978.8
582;33143.1;7399.78;27;956.8
576;33707.8;8005.26;29;898.8
635;32350.4;8087.23;31;1074.8
617;32402.7;7395.91;29;1074.8
571;33755.5;8525.91;30;890.8
605;32441.2;6909.65;28;1074.8
