1345;30728.3;16093.1;27;1917.6
1335;30744.3;16072.5;28;1897.6
1322;30765.1;16031.5;28;1875.2
1319;30769.9;16610.3;28;1875.2
1317;30773.1;16011.6;28;1875.2
1313;30779.5;16329.9;30;1875.2
1309;30785.9;16312.6;32;1875.2
1308;30787.5;16308.5;30;1875.2
1306;30790.7;16564.1;28;1875.2
1305;30792.3;15952.5;30;1875.2
1304;30793.9;15947;28;1875.2
1301;30798.7;16542.5;28;1875.2
1299;30801.9;15917;30;1875.2
1296;30806.7;16246.1;32;1875.2
1295;30808.3;16240.3;32;1875.2
1293;30811.5;15878.6;31;1875.2
1292;30813.1;15871.6;28;1875.2
1291;30814.7;15864.6;33;1875.2
1289;30817.9;15849.9;32;1875.2
1288;30819.5;15843.1;31;1875.2
1287;30821.1;15835.5;32;1875.2
1286;30822.7;15827.6;30;1875.2
1285;30824.3;15820.5;31;1875.2
1284;30825.9;15812.6;31;1875.2
1283;30827.5;16162.4;31;1875.2
1282;30829.1;15796.8;28;1875.2
1281;30830.7;15788.9;27;1875.2
1280;30832.3;16140.1;28;1875.2
1279;30833.9;15772.4;31;1875.2
1278;30835.5;15763.8;30;1875.2
1277;30837.1;16117.1;32;1875.2
1276;30838.7;15746.9;31;1875.2
1275;30840.3;15737.8;31;1875.2
1274;30841.9;16093;34;1875.2
1273;30843.5;15720.2;32;1875.2
1272;30845.1;16076.6;31;1875.2
1271;30846.7;15701.5;31;1875.2
1269;30849.9;15683.1;32;1875.2
1268;30851.5;15673.6;32;1875.2
1267;30853.1;16033;33;1875.2
1266;30854.7;16024;33;1875.2
1265;30856.3;15644.3;32;1875.2
1264;30857.9;16005.5;35;1875.2
1263;30859.5;15624.1;29;1875.2
1262;30861.1;15986.4;30;1875.2
1261;30862.7;15603.3;32;1875.2
1260;30864.3;15593.3;32;1875.2
1259;30865.9;15582.6;30;1875.2
1258;30867.5;15571.9;31;1875.2
1257;30869.1;16606.4;32;1875.2
1256;30870.7;15550.3;31;1875.2
1255;30872.3;15539.1;32;1875.2
1254;30873.9;15528.2;29;1875.2
1253;30875.5;15580;33;1875.2
1252;30877.1;15885.2;29;1875.2
1251;30878.7;15557.3;32;1875.2
1250;30880.3;15481.8;30;1875.2
1249;30881.9;15470.4;30;1875.2
1248;30883.5;15842;30;1875.2
1247;30885.1;15446.5;32;1875.2
1246;30886.7;15434.5;31;1875.2
1245;30888.3;15807.9;30;1875.2
1244;30889.9;15474;32;1875.2
1243;30891.5;15397.3;29;1875.2
1242;30893.1;15837.3;34;1875.2
1241;30894.7;15825.5;32;1875.2
1240;30896.3;15424.3;33;1875.2
1239;30897.9;15346.5;32;1875.2
1238;30899.5;15332.8;32;1875.2
1237;30901.1;15711.3;34;1875.2
1236;30902.7;15699.3;35;1875.2
1235;30904.3;15293.3;31;1875.2
1234;30905.9;15980.2;28;1875.2
1233;30907.5;15660.8;31;1875.2
1232;30909.1;15318.1;32;1875.2
1231;30910.7;15634.5;35;1875.2
1230;30912.3;15223.8;31;1875.2
1229;30913.9;15607.9;34;1875.2
1228;30915.5;15594.3;30;1875.2
1227;30917.1;15180.8;33;1875.2
1226;30918.7;16345.3;34;1875.2
1225;30920.3;16265.9;36;1875.2
1224;30921.9;15137.2;32;1875.2
1223;30923.5;15591.7;34;1875.2
1222;30925.1;15510.6;36;1875.2
1221;30926.7;16214.6;34;1875.2
1220;30928.3;15144;33;1875.2
1219;30929.9;15466.4;33;1875.2
1218;30931.5;15045.3;32;1875.2
1217;30933.1;15437.1;32;1875.2
1216;30934.7;15082.1;34;1875.2
1215;30936.3;15724.6;34;1875.2
1214;30937.9;15459.7;35;1875.2
1213;30939.5;14965.5;30;1875.2
1212;30941.1;15017.7;34;1875.2
1211;30942.7;15413.6;36;1875.2
1210;30944.3;15397.9;35;1875.2
1209;30945.9;15313.1;33;1875.2
1208;30947.5;15297;34;1875.2
1207;30949.1;14865.3;32;1875.2
1206;30950.7;15264.3;30;1875.2
1205;30952.3;16058.6;36;1875.2
1204;30953.9;15231;34;1875.2
1203;30955.5;15284.4;35;1875.2
1202;30957.1;15267.6;36;1875.2
1201;30958.7;14760;32;1875.2
1200;30960.3;15233.9;38;1875.2
1199;30961.9;14724.2;32;1875.2
1198;30963.5;14706.2;33;1875.2
1197;30965.1;14687.7;34;1875.2
1196;30966.7;15093.8;32;1875.2
1195;30968.3;15902.8;36;1875.2
1194;30969.9;15129;34;1875.2
1193;30971.5;15110.7;34;1875.2
1192;30973.1;15092.9;36;1875.2
1191;30974.7;15836.8;36;1875.2
1190;30976.3;15819.5;38;1875.2
1189;30977.9;15037.6;37;1875.2
1188;30979.5;15019.1;34;1875.2
1187;30981.1;14496.5;32;1875.2
1186;30982.7;14981.6;35;1875.2
1185;30984.3;14962.5;38;1875.2
1184;30985.9;14508.8;34;1875.2
1183;30987.5;14924;34;1875.2
1182;30989.1;14904.6;36;1875.2
1181;30990.7;14884.8;33;1875.2
1180;30992.3;14865;37;1875.2
1179;30993.9;14406.4;32;1875.2
1178;30995.5;14972;35;1875.2
1177;30997.1;14952;36;1875.2
1176;30998.7;15569.2;38;1875.2
1175;31000.3;14764.6;36;1875.2
1174;31001.9;14227;30;1875.2
1173;31003.5;14723.5;36;1875.2
1172;31005.1;14702.3;37;1875.2
1171;31006.7;14235.8;31;1875.2
1170;31008.3;15453.8;38;1875.2
1169;31009.9;14638.9;34;1875.2
1168;31011.5;14617.2;35;1875.2
1167;31013.1;14595.7;38;1875.2
1166;31014.7;14049.2;35;1875.2
1165;31016.3;15353.9;37;1875.2
1164;31017.9;14454.7;35;1875.2
1163;31019.5;14507.9;36;1875.2
1162;31021.1;14485.6;36;1875.2
1161;31022.7;14008.8;31;1875.2
1160;31024.3;15249.9;37;1875.2
1159;31025.9;14417.8;32;1875.2
1158;31027.5;14394.9;35;1875.2
1157;31029.1;14371.8;38;1875.2
1156;31030.7;13890.2;36;1875.2
1155;31032.3;13789.3;30;1875.2
1154;31033.9;14455.4;34;1875.2
1153;31035.5;13816.8;34;1875.2
1152;31037.1;14254.6;36;1875.2
1151;31038.7;13767.3;32;1875.2
1150;31040.3;14361.4;36;1875.2
1149;31041.9;14182.2;37;1875.2
1148;31043.5;14313.3;36;1875.2
1147;31045.1;14133.2;39;1875.2
1146;31046.7;14940.1;35;1875.2
1145;31048.3;13615.1;37;1875.2
1144;31049.9;13511;31;1875.2
1143;31051.5;14033.7;34;1875.2
1142;31053.1;14008.4;37;1875.2
1141;31054.7;13431.8;32;1875.2
1140;31056.3;13957.1;32;1875.2
1139;31057.9;14774;36;1875.2
1138;31059.5;13905.4;38;1875.2
1137;31061.1;13799.9;35;1875.2
1136;31062.7;13853;40;1875.2
1135;31064.3;13269.7;31;1875.2
1134;31065.9;13800.3;40;1875.2
1133;31067.5;13773.6;36;1875.2
1132;31069.1;13746.5;37;1875.2
1131;31070.7;13719.5;38;1875.2
1130;31072.3;13692.5;38;1875.2
1129;31073.9;13664.9;34;1875.2
1128;31075.5;13637.6;36;1875.2
1127;31077.1;13609.8;38;1875.2
1126;31078.7;13501.1;32;1875.2
1125;31080.3;13553.9;36;1875.2
1124;31081.9;13525.9;37;1875.2
1123;31083.5;13497.4;36;1875.2
1122;31085.1;13469;36;1875.2
1121;31086.7;13440.5;32;1875.2
1120;31088.3;13411.7;34;1875.2
1119;31089.9;13382.7;34;1875.2
1118;31091.5;13353.6;39;1875.2
1117;31093.1;13324.3;32;1875.2
1116;31094.7;13294.8;36;1875.2
1115;31096.3;13265.2;33;1875.2
1114;31097.9;13235.4;36;1875.2
1113;31099.5;13205.4;39;1875.2
1112;31101.1;13175.1;37;1875.2
1111;31102.7;13144.8;38;1875.2
1110;31104.3;14005.6;39;1875.2
1109;31105.9;13251.3;35;1875.2
1108;31107.5;12969.1;41;1875.2
1107;31109.1;13022.1;32;1875.2
1106;31110.7;13888.6;41;1875.2
1105;31112.3;12959.7;37;1875.2
1104;31113.9;13097;38;1875.2
1103;31115.5;12896.4;34;1875.2
1102;31117.1;12864.7;37;1875.2
1101;31118.7;13002.7;36;1875.2
1100;31120.3;12800.4;34;1875.2
1099;31121.9;12938.7;36;1875.2
1098;31123.5;12735.6;39;1875.2
1097;31125.1;12702.9;33;1875.2
1096;31126.7;12670;40;1875.2
1095;31128.3;12637;39;1875.2
1094;31129.9;12603.8;38;1875.2
1093;31131.5;12570.4;37;1875.2
1092;31133.1;12537;37;1875.2
1091;31134.7;11983.5;31;1875.2
1090;31136.3;12469.2;37;1875.2
1089;31137.9;12435.2;34;1875.2
1088;31139.5;12313.9;34;1875.2
1087;31141.1;12366.4;37;1875.2
1086;31142.7;12331.9;36;1875.2
1085;31144.3;12297.2;40;1875.2
1084;31145.9;12261.9;37;1875.2
1083;31147.5;13165.2;42;1875.2
1082;31149.1;12191.5;37;1875.2
1081;31150.7;12155.9;40;1875.2
1080;31152.3;12120.2;36;1875.2
1079;31153.9;12084.3;34;1875.2
1078;31155.5;12048.2;36;1875.2
1077;31157.1;12961;41;1875.2
1076;31158.7;12153.8;34;1875.2
1075;31160.3;11938.8;33;1875.2
1074;31161.9;12081;33;1875.2
1073;31163.5;12044.5;34;1875.2
1072;31165.1;11828;34;1875.2
1071;31166.7;12930.5;39;1875.2
1070;31168.3;12624.7;37;1875.2
1069;31169.9;12679;36;1875.2
1068;31171.5;12552.5;40;1875.2
1067;31173.1;11639;36;1875.2
1066;31174.7;12570.1;37;1875.2
1065;31176.3;11562.3;35;1875.2
1064;31177.9;11523.7;34;1875.2
1063;31179.5;11484.8;34;1875.2
1062;31181.1;11445.7;37;1875.2
1061;31182.7;11314.8;41;1875.2
1060;31184.3;11366.9;38;1875.2
1059;31185.9;12309.5;39;1875.2
1058;31187.5;11287.4;37;1875.2
1057;31189.1;11247.4;35;1875.2
1056;31190.7;12102.4;40;1875.2
1055;31192.3;12156.6;39;1875.2
1054;31193.9;11126;35;1875.2
1053;31195.5;11271.5;41;1875.2
1052;31197.1;11044.3;38;1875.2
1051;31198.7;11190;40;1875.2
1050;31200.3;10961.6;38;1875.2
1049;31201.9;10826.3;42;1875.2
1048;31203.5;11881.2;37;1875.2
1047;31205.1;10839.9;35;1875.2
1046;31206.7;10826.8;38;1875.2
1045;31208.3;10813.2;33;1875.2
1044;31209.9;10800;36;1875.2
1043;31211.5;10786.7;38;1875.2
1042;31213.1;10679.1;39;1875.2
1041;31214.7;10759.9;38;1875.2
1040;31216.3;10746.4;38;1875.2
1039;31217.9;10638.7;42;1875.2
1038;31219.5;10719.6;39;1875.2
1037;31221.1;10894.4;41;1875.2
1036;31222.7;10880.9;38;1875.2
1035;31224.3;10679;33;1875.2
1034;31225.9;11670.2;38;1875.2
1033;31227.5;10840.3;41;1875.2
1032;31229.1;10638.1;39;1875.2
1031;31230.7;10812.9;43;1875.2
1030;31232.3;11615.8;38;1875.2
1029;31233.9;10502.8;43;1875.2
1028;31235.5;10583.4;35;1875.2
1027;31237.1;10569.7;35;1875.2
1026;31238.7;10744.3;39;1875.2
1025;31240.3;10541.8;41;1875.2
1024;31241.9;10528.2;40;1875.2
1023;31243.5;10702.6;40;1875.2
1022;31245.1;10406;42;1875.2
1021;31246.7;10392.3;42;1875.2
1020;31248.3;10660.9;36;1875.2
1019;31249.9;10646.7;41;1875.2
1018;31251.5;11449.2;41;1875.2
1017;31253.1;10430.3;38;1875.2
1016;31254.7;10416.3;39;1875.2
1015;31256.3;10402.4;40;1875.2
1014;31257.9;11581.2;41;1875.2
1013;31259.5;10562.4;35;1875.2
1012;31261.1;11364.5;38;1875.2
1011;31262.7;10251.4;43;1875.2
1010;31264.3;10237.1;41;1875.2
1009;31265.9;10222.9;41;1875.2
1008;31267.5;10491.1;40;1875.2
1007;31269.1;10288.5;34;1875.2
1006;31270.7;10274.1;38;1875.2
1005;31272.3;11453.1;37;1875.2
1004;31273.9;10151.3;41;1875.2
1003;31275.5;10136.7;45;1875.2
1002;31277.1;11409.8;38;1875.2
1001;31278.7;11395.4;39;1875.2
1000;31280.3;10187.5;40;1875.2
999;31281.9;10172.9;37;1875.2
998;31283.5;10064.3;42;1875.2
997;31285.1;10049.8;42;1875.2
996;31286.7;11322.2;42;1875.2
995;31288.3;11119.1;40;1875.2
994;31289.9;10099.6;35;1875.2
993;31291.5;11090;36;1875.2
992;31293.1;9976.13;41;1875.2
991;31294.7;11248.6;38;1875.2
990;31296.3;10229.1;39;1875.2
989;31297.9;10025.9;41;1875.2
988;31299.5;9916.83;41;1875.2
987;31301.1;9996.16;40;1875.2
986;31302.7;9981.12;40;1875.2
985;31304.3;10154.5;38;1875.2
984;31305.9;9951.26;43;1875.2
983;31307.5;11129.4;38;1875.2
982;31309.1;11114.2;39;1875.2
981;31310.7;9905.97;39;1875.2
980;31312.3;11084;39;1875.2
979;31313.9;10064;40;1875.2
978;31315.5;9860.71;37;1875.2
977;31317.1;10755.9;42;1875.2
976;31318.7;10018.6;41;1875.2
975;31320.3;10003.2;40;1875.2
974;31321.9;9799.46;43;1875.2
973;31323.5;9784.15;37;1875.2
972;31325.1;9768.94;40;1875.2
971;31326.7;9753.47;40;1875.2
970;31328.3;9926.35;41;1875.2
969;31329.9;10633.2;42;1875.2
968;31331.5;9707.08;40;1875.2
967;31333.1;10696.4;42;1875.2
966;31334.7;9864.38;39;1875.2
965;31336.3;10571.1;42;1875.2
964;31337.9;10555.5;42;1875.2
963;31339.5;10822.3;41;1875.2
962;31341.1;10806.6;39;1875.2
961;31342.7;9503.63;41;1875.2
960;31344.3;9770.45;41;1875.2
959;31345.9;9472.06;42;1875.2
958;31347.5;9456.21;40;1875.2
957;31349.1;9534.63;39;1875.2
956;31350.7;9707;38;1875.2
955;31352.3;9502.76;38;1875.2
954;31353.9;9392.63;41;1875.2
953;31355.5;9376.63;42;1875.2
952;31357.1;9360.51;41;1875.2
951;31358.7;9626.98;41;1875.2
950;31360.3;9610.98;41;1875.2
949;31361.9;9595;40;1875.2
948;31363.5;9296.15;42;1875.2
947;31365.1;9374.3;39;1875.2
946;31366.7;10551.2;44;1875.2
945;31368.3;10534.9;41;1875.2
944;31369.9;10236.1;43;1875.2
943;31371.5;10502.2;39;1875.2
942;31373.1;10297.4;40;1875.2
941;31374.7;9182.01;42;1875.2
940;31376.3;9448.23;43;1875.2
