427;39630.9;8019.54;22;226.4
430;39387.5;8109.65;24;262.4
431;39233.1;8137.18;24;278.4
436;39218.7;8669.14;22;278.4
437;39009.4;8168.69;22;324.4
438;38790.2;8484.18;22;324.4
442;38538.3;8083.08;19;374.4
445;38478;7992.36;20;392.4
447;38386.5;8000.92;20;402.4
449;38382.5;9378.69;24;346.4
451;38342;9263.55;21;360.4
454;38143;9205.9;20;380.4
457;38017.4;7682.19;22;456.4
458;37931.4;9032.98;23;406.4
459;37766.7;8776.4;26;424.4
460;37748.4;8801.61;23;426.4
462;37688.1;8503.05;24;444.4
464;37614.9;8458.66;24;452.4
465;37569.3;8759.48;24;444.4
466;37449.8;8574.82;22;456.4
469;37138.8;7361.27;23;512.4
470;37065.6;7216.48;23;520.4
476;36756.8;6661.46;22;552.4
480;36683.4;6215.15;24;572.4
481;36579;6290.33;26;572.4
482;36500.4;5719.02;24;592.4
484;36362.4;5243.97;24;610.4
487;36133.6;4529.26;23;636.4
489;36020.3;4263.6;21;646.4
490;35821.3;3932.18;20;666.4
491;35784.7;3981.69;20;670.4
493;35747.3;3623.95;21;690.4
496;35626.9;4185.54;22;690.4
498;35588.9;4478.34;21;690.4
500;35481.3;4848.51;22;690.4
505;35193.3;4454.71;20;734.4
507;34975.7;4876.5;21;734.4
508;34974.1;4986.9;21;734.4
509;34972.5;5096.79;21;734.4
513;34868.1;5584.11;23;734.4
514;34789.5;5230.16;21;754.4
515;34779.9;5349.27;22;754.4
516;34673.9;5502.87;22;754.4
517;34669.7;6126.11;24;736.8
518;34668.1;6224.23;25;736.8
520;34642.1;6424.21;24;740.8
521;34448.5;6043.77;23;762.8
525;34357.8;6412.81;24;778.8
529;34270.1;7184.9;22;802.8
530;34137.2;6829.74;23;814.8
532;34105.6;6979.62;26;820.8
534;34032.7;7137.31;25;830.8
536;33973.6;7268.61;26;840.8
538;33947.2;7414.33;26;844.8
541;33907.6;7626.11;26;850.8
542;33790;7618.49;24;870.8
543;33783.1;7676;24;872.8
544;33755.2;7733.89;23;876.8
545;33551.4;7607.56;23;912.8
546;33549.8;7675.31;23;912.8
548;33542.4;7814.64;25;912.8
549;33540.8;7881.75;25;912.8
553;33445.4;8007.43;24;930.8
556;33313.4;8055.89;24;950.8
558;33159.2;7930.98;27;978.8
559;33128.3;7929.58;26;984.8
560;33119.6;7991.92;27;984.8
561;33118;8047.54;27;984.8
562;33110.3;8108.57;28;984.8
565;33108.2;8271.34;28;984.8
567;33097.6;8387.13;25;984.8
571;32695.1;7805.44;28;1056.8
574;32680.3;7958.3;27;1056.8
576;32674.3;8056.02;29;1056.8
580;32671.4;8242.29;29;1056.8
582;32667.5;8336.44;29;1056.8
584;32649.6;8441.12;26;1056.8
585;32648;8487.36;26;1056.8
586;32646.4;8533.37;28;1056.8
591;32630.7;8767.45;27;1056.8
592;32629.1;8812.48;27;1056.8
595;32623.5;8947.59;28;1056.8
596;32622.7;8991.49;29;1056.8
597;32612.9;9042.22;30;1056.8
601;32610.1;9215.31;30;1056.8
602;32579.5;6932.38;29;1050.8
604;32434;6652.97;30;1074.8
606;32425.9;6737.27;29;1074.8
609;32421.1;6857.25;29;1074.8
611;32411.6;6645.89;28;1074.8
613;32408.8;7019.58;28;1074.8
614;32402.6;7062.12;28;1074.8
616;32400.8;7139.12;30;1074.8
617;32399.2;7177.92;28;1074.8
619;32389.7;6669.29;29;1074.8
621;32385.1;7337.5;30;1074.8
622;32364.3;7831.29;26;1082.8
625;32241.7;7008.71;25;1102.8
627;32237.1;7675.08;26;1102.8
628;32235.5;7712.37;26;1102.8
630;32232.3;7786.67;26;1102.8
631;32226;7531.63;27;1102.8
633;32219.8;7312.17;28;1102.8
635;32216.6;7385.18;26;1102.8
636;32216.4;7420.61;25;1102.8
637;32205.7;7758.42;28;1102.8
640;32200.9;7866.41;28;1102.8
641;32200.6;8130.87;25;1102.8
643;32188.4;7683.5;26;1102.8
644;32184.7;8245.23;26;1102.8
645;32182.4;8281.05;25;1102.8
646;32179.4;7792.54;27;1102.8
649;32174.6;7897.51;27;1102.8
650;32167.4;8231.3;29;1102.8
653;32158.4;8337.9;29;1102.8
657;32149.9;8476.2;30;1102.8
659;32146.7;8544.02;30;1102.8
661;32135.1;8616.86;29;1102.8
663;32131.9;8683.84;30;1102.8
664;32126.8;8719.58;30;1102.8
665;32124;8753.56;29;1102.8
666;32121;8787.59;31;1102.8
667;32117.8;8821.77;31;1102.8
669;32112;8889.15;29;1102.8
670;32110.9;9216.75;30;1102.8
672;32072.5;8898.9;30;1111.2
684;32048.4;9284.54;28;1125.2
685;32032;9718.91;31;1181.2
687;32028.9;9387.48;30;1167.2
690;32024.1;9480.11;30;1167.2
694;32012.8;9632.5;30;1181.2
696;32001.2;9748.63;31;1205.2
698;31996.6;9856.46;30;1209.2
706;31985.2;10281;31;1205.2
708;31980.6;10383.1;30;1209.2
709;31980.4;10437.8;31;1205.2
711;31975.8;10538.3;30;1209.2
715;31951.2;10553.2;32;1293.2
722;31914.8;10828.3;34;1333.2
733;31888.1;11243.8;34;1359.2
736;31872.8;11289.2;32;1389.2
748;31843.1;11856.8;31;1419.2
750;31830.1;11830.2;29;1447.2
751;31828.5;11864;29;1447.2
752;31826.9;12298.2;29;1447.2
754;31820.6;12334.8;30;1465.2
761;31812.5;12363.6;27;1447.2
764;31803.5;11646;29;1459.2
767;31798.7;12115.2;29;1459.2
770;31795;11801.4;30;1465.2
771;31793;11878.3;29;1457.2
772;31774.6;12219.2;30;1505.2
774;31760.6;11627.8;31;1545.2
