659;35208;14123.6;24;701.2
674;34825.3;15705.8;26;793.2
627;35378.8;14215.1;28;717.2
561;35928.5;9777.71;26;640.8
468;37421.7;6995.45;28;510.4
462;37852.8;7961.83;26;452.4
473;37341.1;7367.13;28;514.4
509;36365.9;9686.58;24;558.8
490;36791.4;6612.64;27;568.4
447;38400.1;8939.8;23;358.4
437;38848.9;8172.99;24;322.4
440;38656.6;8486.25;25;340.4
456;37989.2;7934.43;27;444.4
465;37752.9;7630.17;27;482.4
431;39105.3;8216.55;25;282.4
432;39027.3;8270.67;25;290.4
485;37204.6;9359.97;22;468.4
449;38243.9;8349.27;24;398.4
455;38176.9;8352.52;24;418.4
446;38463.5;8546.1;25;370.4
426;39285.5;7793.04;23;262.4
445;38489.3;8949.06;24;346.4
435;38913.3;8697.25;24;290.4
430;39123.6;8125.29;24;280.4
429;39141.9;8032.53;24;278.4
463;37803.3;9151.39;26;418.4
438;38699.5;8232.34;26;342.4
425;39424.8;7608.76;29;248.4
443;38639.3;8881.83;26;334.4
427;39248.9;7884.58;27;266.4
